company_id,industry,years_in_business,num_employees,annual_revenue,current_ratio,debt_to_equity,interest_coverage,profit_margin,asset_turnover,operating_cash_flow,working_capital,primary_bank_relationship_years,num_banking_products,credit_line_amount,credit_utilization,outstanding_loans,days_past_due,payment_delays_12m,geographic_risk,market_competition,management_quality,sme_credit_score,default_probability,is_default,observation_date,gdp_growth,unemployment_rate,interest_rate,credit_spread,vix,macro_risk_factor
SME_00313,Manufacturing,11.1,10,1103515.85,1.0,0.53,8.29,0.0083,1.94,9622.06,162113.07,6.9,2,150554.23,0.4716,71007.44,0,2,Medium,Low,8.6,626,0.0444332451807864,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8785029209906745
SME_00314,Retail Trade,3.4,2,303543.2,1.8,1.67,8.51,0.132,2.09,51560.81,39931.88,1.6,1,32642.39,0.1508,4921.73,0,1,Low,High,7.5,683,0.013346698617089854,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.1139134125154895
SME_00315,Other Services,3.2,1,100000.0,1.25,1.75,1.31,0.1058,1.93,11216.39,20666.25,1.4,6,33159.05,0.8027,26615.54,0,0,Low,Low,7.7,580,0.09182997728895181,0,2024-10-31,-0.0024318512365618886,0.05629499586269324,0.03385166478859259,0.014819687670918288,27.872443953656187,1.000500405969456
SME_00316,Food Services,4.8,1,100000.0,0.52,2.61,1.23,-0.0799,0.69,-8627.08,14981.49,4.2,8,26792.22,0.3565,9552.0,0,0,Low,Medium,8.6,434,0.2733396090449559,0,2023-06-30,0.02377519410809946,0.039892130560106355,0.03647305790619906,0.021222648848562054,23.21827868605176,0.9335843617982367
SME_00317,Transportation,15.5,5,802323.51,2.2,1.6,4.18,0.028,0.97,25509.87,191939.5,12.7,3,175183.34,0.4671,81826.93,60,2,Medium,Low,8.7,632,0.020912108475046886,0,2023-01-31,0.029522476424876185,0.048656053745884296,0.031114530822760132,0.01823395348490199,18.7152646552971,0.7439932568058387
SME_00318,Food Services,2.4,14,1237533.26,0.62,0.27,9.54,0.0705,0.79,86321.11,155433.13,2.1,2,159710.87,0.2655,42406.17,0,2,Medium,Medium,8.2,668,0.07063979306342096,0,2023-11-30,0.04472161011056566,0.0553360888922595,0.028026805183269686,0.022505520881805113,17.018481254621115,0.7414076186699331
SME_00319,Retail Trade,5.3,13,1275889.89,0.67,1.17,10.15,0.0417,0.57,54215.72,248272.72,3.9,2,364199.44,0.4068,148160.42,0,3,Low,High,5.8,611,0.10841790236881624,0,2023-02-28,0.0339973416877403,0.0529424259359959,0.03363760860686109,0.020316013683670107,24.313820360323206,0.9121737576182614
SME_00320,Retail Trade,9.7,2,181681.71,1.05,0.18,7.55,0.0898,3.92,15970.83,25879.89,3.5,5,72256.59,0.1768,12774.23,0,0,Low,Medium,6.9,716,0.014055131869029607,0,2023-11-30,0.04472161011056566,0.0553360888922595,0.028026805183269686,0.022505520881805113,17.018481254621115,0.7414076186699331
SME_00321,Healthcare,22.1,42,3610369.68,2.13,0.49,4.17,0.0025,0.49,7698.97,645158.46,13.3,1,897760.53,0.4371,392424.53,0,2,Low,High,6.9,650,0.011442124781786236,0,2023-03-31,0.03381930882865776,0.05095238573501423,0.037311716094907535,0.017794471254576984,22.539948405450666,0.817930208741833
SME_00322,Real Estate,6.2,40,2375580.69,1.04,0.1,7.18,0.1239,1.88,274356.39,499325.09,3.6,1,436210.77,0.535,233374.9,0,1,Low,Medium,7.5,693,0.019502127394060147,0,2024-09-30,0.015916548408173605,0.03860390132354587,0.03519987129482797,0.02158169654461952,22.157301463024925,0.9378168222434928
SME_00323,Other Services,12.1,5,372565.64,4.33,1.31,4.28,0.0705,1.55,26697.36,52915.68,8.0,1,52797.19,0.246,12988.97,0,1,Low,Low,7.5,685,0.00838992156554384,0,2024-06-30,0.06704358967047258,0.04959728125276691,0.0344851812997627,0.015176471367325958,22.5463910957259,0.666058435728249
SME_00324,Technology,7.6,46,4144191.45,2.03,1.95,8.49,-0.0034,2.14,-17410.36,343241.54,4.8,3,497817.53,0.452,224998.1,0,0,Medium,Medium,6.8,625,0.03494650917922526,0,2024-12-31,0.03137899549030157,0.061619466678369796,0.031163845282238388,0.01743900680124196,25.529119466695747,0.8928711362213282
SME_00325,Retail Trade,10.4,11,1196743.05,1.24,1.32,9.42,0.0061,0.95,8152.54,222479.97,7.6,3,147633.95,0.2841,41947.85,0,1,Low,Low,8.6,627,0.04572746585847693,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.91920957506971
SME_00326,Manufacturing,32.5,275,22751282.8,3.14,0.69,5.65,0.2051,1.74,5512900.5,3219137.04,14.9,1,11114735.0,0.4073,4527237.67,0,1,Low,Medium,6.8,739,0.001609455296253843,0,2023-12-31,0.022708583158864096,0.04619820984379244,0.028232429027276892,0.015741330410729816,19.893059443228346,0.7440273448187127
SME_00327,Other Services,5.7,9,463477.84,1.2,0.8,8.97,0.0596,0.5,23314.61,34504.82,4.4,4,66724.0,0.4817,32141.91,30,1,Low,Low,7.4,679,0.027469995343630788,0,2023-10-31,0.021148998146335724,0.06353513418750364,0.03642495556914113,0.022536910140728283,22.381872723888694,0.9468380264727759
SME_00328,Food Services,9.8,12,1264602.69,0.62,2.21,5.08,0.075,1.01,90864.98,211797.86,4.1,4,608316.98,0.4632,281799.37,0,0,High,Medium,7.7,618,0.1052433996119967,0,2024-01-31,0.02895401216336245,0.04909605772087824,0.03168004780130085,0.016194242434756336,21.787052278772908,0.7816991191743621
SME_00329,Construction,2.9,1,100000.0,0.5,0.91,1.98,0.0808,0.25,9823.72,12206.25,2.3,3,21679.6,0.1682,3646.0,0,0,Low,Medium,8.1,610,0.10595439427918427,1,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.9967093521794543
SME_00330,Other Services,1.0,1,100000.0,0.77,0.46,6.35,0.2307,1.89,21460.89,17271.77,1.0,3,42993.99,0.4597,19763.09,0,2,Low,High,7.6,645,0.025298260695913396,0,2024-05-31,0.034657824834018636,0.05517633942511286,0.03957065105718657,0.014746394670999438,18.814867129049375,0.6613260971441672
SME_00331,Transportation,1.0,1,110012.64,3.35,0.96,12.54,0.1421,0.2,13307.95,21857.55,1.0,4,19429.29,0.5732,11137.41,0,1,Low,Medium,7.5,706,0.009195761813198044,0,2024-12-31,0.03137899549030157,0.061619466678369796,0.031163845282238388,0.01743900680124196,25.529119466695747,0.8928711362213282
SME_00332,Professional Services,3.8,24,3764822.22,1.05,0.57,3.97,-0.0092,0.64,-35675.76,591774.29,2.9,4,1305398.41,0.2183,285018.59,0,1,Low,Medium,7.4,566,0.10347389176143126,0,2023-10-31,0.021148998146335724,0.06353513418750364,0.03642495556914113,0.022536910140728283,22.381872723888694,0.9468380264727759
SME_00333,Retail Trade,2.5,1,100000.0,1.28,0.34,7.04,0.0728,2.36,7418.04,15517.0,1.0,5,31482.97,0.1906,6001.12,0,1,Low,High,9.2,686,0.027557353566994083,0,2024-10-31,-0.0024318512365618886,0.05629499586269324,0.03385166478859259,0.014819687670918288,27.872443953656187,1.000500405969456
SME_00334,Food Services,10.1,1,101627.07,1.45,0.75,2.42,0.186,1.13,20496.34,16546.14,7.0,1,37595.0,0.2845,10696.98,0,1,Medium,High,6.4,664,0.006562765870090396,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.1139134125154895
SME_00335,Other Services,33.2,87,6107745.38,0.6,0.1,1.42,0.1206,1.49,652970.42,1181027.56,13.5,2,3000533.91,0.1567,470087.66,90,2,Low,Medium,8.6,657,0.014400190896678997,0,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.9967093521794543
SME_00336,Real Estate,1.2,6,384577.6,1.35,0.59,1.27,0.1027,0.29,37949.11,85461.53,1.0,7,94146.35,0.473,44531.58,30,3,Medium,Low,10.0,614,0.040070594136116355,0,2024-05-31,0.034657824834018636,0.05517633942511286,0.03957065105718657,0.014746394670999438,18.814867129049375,0.6613260971441672
SME_00337,Transportation,1.9,1,100000.0,0.5,0.66,7.98,0.0311,0.65,3932.21,20954.88,1.4,5,27845.92,0.7667,21349.07,60,1,Low,High,5.3,583,0.25748611687938494,0,2024-06-30,0.06704358967047258,0.04959728125276691,0.0344851812997627,0.015176471367325958,22.5463910957259,0.666058435728249
SME_00338,Transportation,1.5,3,102008.82,2.37,1.44,11.78,0.0361,2.36,3900.94,16217.28,1.3,4,36834.6,0.7123,26236.94,0,1,Low,Low,9.6,640,0.06165514641299859,0,2024-01-31,0.02895401216336245,0.04909605772087824,0.03168004780130085,0.016194242434756336,21.787052278772908,0.7816991191743621
SME_00339,Professional Services,1.5,1,128288.89,2.03,0.77,7.98,0.0248,0.96,2867.6,13181.37,1.0,2,22141.47,0.0581,1285.49,0,1,Low,High,7.5,659,0.023930539704722777,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.91920957506971
SME_00340,Healthcare,1.8,1,151525.11,1.26,0.55,10.99,0.0862,2.58,11631.16,33525.76,1.2,2,60494.35,0.5191,31401.5,30,2,High,High,6.4,686,0.021293668635835074,0,2024-10-31,-0.0024318512365618886,0.05629499586269324,0.03385166478859259,0.014819687670918288,27.872443953656187,1.000500405969456
SME_00341,Technology,5.8,1,118155.71,0.7,2.47,8.52,0.0948,2.04,9154.41,25304.64,3.5,4,15450.51,0.6285,9711.4,0,0,Low,High,5.8,618,0.08192105969877371,1,2023-12-31,0.022708583158864096,0.04619820984379244,0.028232429027276892,0.015741330410729816,19.893059443228346,0.7440273448187127
SME_00342,Professional Services,1.6,1,100000.0,4.58,2.46,1.82,0.04,1.03,4425.4,19771.45,1.0,4,27566.13,0.5986,16499.74,0,1,Low,High,6.8,564,0.10455455890208315,0,2024-05-31,0.034657824834018636,0.05517633942511286,0.03957065105718657,0.014746394670999438,18.814867129049375,0.6613260971441672
SME_00343,Retail Trade,2.1,1,100000.0,1.57,0.17,8.13,0.1043,3.05,9515.6,8621.19,1.4,2,21918.83,0.6381,13987.0,0,0,Medium,Medium,6.1,709,0.016499462712010055,0,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.9967093521794543
SME_00344,Professional Services,18.8,109,14928871.81,0.79,1.58,4.49,0.1132,2.84,1731106.07,3294683.11,6.8,2,3770003.2,0.3057,1152534.22,0,1,Medium,Medium,7.2,652,0.01452503837777473,0,2024-06-30,0.06704358967047258,0.04959728125276691,0.0344851812997627,0.015176471367325958,22.5463910957259,0.666058435728249
SME_00345,Education,6.4,8,208705.28,1.19,2.5,14.37,-0.031,2.88,-7107.8,42278.53,2.0,2,42604.48,0.2862,12191.44,0,1,Medium,Low,6.5,542,0.15334330413304212,1,2024-12-31,0.03137899549030157,0.061619466678369796,0.031163845282238388,0.01743900680124196,25.529119466695747,0.8928711362213282
SME_00346,Retail Trade,1.5,9,713793.25,0.74,1.02,6.28,0.1957,2.64,177553.85,157339.57,1.0,1,111505.49,0.3019,33667.09,60,0,Low,Medium,7.4,647,0.027840369066912726,0,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.9967093521794543
SME_00347,Manufacturing,20.7,118,10246944.28,2.88,2.05,20.0,0.1202,1.59,1472581.94,761533.55,12.7,1,4708810.39,0.2954,1390840.56,60,1,Low,Low,4.1,728,0.0042968543916573,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8891393605101355
SME_00348,Retail Trade,25.6,58,7846917.48,2.81,1.02,3.39,0.0422,0.2,421805.45,1054336.69,12.4,4,2854263.15,0.3626,1034922.5,0,0,Medium,Low,6.1,688,0.009261119040015371,0,2024-12-31,0.03137899549030157,0.061619466678369796,0.031163845282238388,0.01743900680124196,25.529119466695747,0.8928711362213282
SME_00349,Food Services,6.3,4,213389.72,2.2,2.07,8.42,0.0637,1.8,12721.1,13451.08,3.2,1,22248.14,0.2415,5372.55,0,1,Low,High,9.0,674,0.030552790560460973,0,2023-12-31,0.022708583158864096,0.04619820984379244,0.028232429027276892,0.015741330410729816,19.893059443228346,0.7440273448187127
SME_00350,Professional Services,2.5,3,371219.56,3.21,0.17,0.5,0.0465,1.93,21337.4,36277.69,2.0,5,171175.55,0.1951,33392.66,0,0,Low,Medium,7.1,651,0.02115434004651876,0,2023-02-28,0.0339973416877403,0.0529424259359959,0.03363760860686109,0.020316013683670107,24.313820360323206,0.9121737576182614
SME_00351,Healthcare,12.0,102,6293474.3,1.74,1.59,4.77,0.1214,1.01,938626.73,1230335.66,4.8,5,1108003.37,0.4547,503835.82,0,1,Medium,Low,6.1,674,0.005671806179062141,0,2023-08-31,0.008052395583524479,0.041925163786785305,0.03272494798869057,0.016007742508020287,22.282265607666464,0.8530543036014939
SME_00352,Manufacturing,10.0,3,158423.19,2.06,0.29,7.01,0.1493,1.59,22974.69,11305.31,8.4,2,42828.41,0.256,10965.34,0,2,Low,Low,9.1,727,0.0025911284321640422,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.91920957506971
SME_00353,Education,10.7,1,100000.0,1.22,0.35,5.73,0.1506,0.99,12956.02,5761.61,7.4,5,35880.48,0.3135,11247.22,0,1,Low,High,7.3,695,0.0035270712121295285,0,2023-10-31,0.021148998146335724,0.06353513418750364,0.03642495556914113,0.022536910140728283,22.381872723888694,0.9468380264727759
SME_00354,Transportation,10.1,2,300212.01,1.33,0.53,6.6,0.0271,1.19,6550.21,19409.96,9.0,1,140841.0,0.3317,46722.29,0,0,Low,High,7.9,662,0.02245566204998755,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.1139134125154895
SME_00355,Professional Services,4.7,30,4491935.0,0.5,0.82,4.38,0.0524,3.93,223265.56,405836.13,1.9,3,1894328.32,0.3243,614314.4,60,0,Medium,Medium,4.7,614,0.0722137823271442,0,2023-04-30,0.03156438627668371,0.05548860656046874,0.0324309570679129,0.02097087145321949,21.24904679221519,0.8559504400397184
SME_00356,Technology,15.1,2,354045.5,0.8,0.1,10.42,0.0312,1.29,14267.94,29255.9,11.6,2,40936.78,0.2342,9588.93,90,0,Medium,Low,6.7,693,0.013900382741514861,0,2024-03-31,0.004971122783148704,0.048972192996683074,0.03683184875235978,0.013415258116731322,23.573618147452756,0.8427322476714992
SME_00357,Retail Trade,7.8,8,470892.78,0.96,1.04,2.52,0.1128,4.0,61060.52,38526.79,5.7,6,221479.76,0.8385,185712.47,0,1,Low,Medium,5.7,597,0.06568211103401021,0,2024-01-31,0.02895401216336245,0.04909605772087824,0.03168004780130085,0.016194242434756336,21.787052278772908,0.7816991191743621
SME_00358,Manufacturing,3.4,1,104860.0,0.91,2.78,6.31,0.2044,2.24,23878.14,16456.36,2.3,3,33143.35,0.4419,14644.69,120,0,Medium,Medium,6.6,610,0.04920056350998189,0,2023-10-31,0.021148998146335724,0.06353513418750364,0.03642495556914113,0.022536910140728283,22.381872723888694,0.9468380264727759
SME_00359,Manufacturing,1.1,1,100000.0,5.0,3.0,5.55,0.1804,1.47,18350.68,12041.79,1.0,1,44898.66,0.18,8080.24,0,0,Medium,Low,6.0,642,0.019354229452810037,0,2023-01-31,0.029522476424876185,0.048656053745884296,0.031114530822760132,0.01823395348490199,18.7152646552971,0.7439932568058387
SME_00360,Construction,1.0,1,100000.0,0.67,1.82,14.78,0.1106,2.59,13942.49,16587.09,1.0,2,45770.3,0.0854,3909.53,0,0,Medium,High,6.5,644,0.08073289187062421,0,2024-05-31,0.034657824834018636,0.05517633942511286,0.03957065105718657,0.014746394670999438,18.814867129049375,0.6613260971441672
SME_00361,Other Services,9.3,5,569995.41,5.0,0.13,7.07,0.0037,0.87,1792.78,52236.06,5.3,2,197441.28,0.3011,59457.11,0,1,Low,Medium,8.2,669,0.01740412814170361,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.91920957506971
SME_00362,Retail Trade,13.3,23,791076.57,3.31,0.92,4.83,0.0573,0.31,44695.58,160176.13,9.8,4,127372.82,0.292,37193.38,0,2,Low,Medium,7.6,681,0.00864590696800132,0,2024-06-30,0.06704358967047258,0.04959728125276691,0.0344851812997627,0.015176471367325958,22.5463910957259,0.666058435728249
SME_00363,Real Estate,3.5,16,782999.43,1.37,0.33,7.33,0.0111,2.0,9465.04,74080.95,2.2,1,223684.51,0.3614,80849.43,30,1,Medium,Medium,6.9,633,0.05068440598945595,0,2023-11-30,0.04472161011056566,0.0553360888922595,0.028026805183269686,0.022505520881805113,17.018481254621115,0.7414076186699331
SME_00364,Technology,5.1,10,1057851.43,0.89,0.6,3.61,0.0427,1.17,47452.29,77941.42,3.6,5,410726.26,0.347,142510.09,0,2,Low,Medium,10.0,601,0.0557142344061135,0,2024-10-31,-0.0024318512365618886,0.05629499586269324,0.03385166478859259,0.014819687670918288,27.872443953656187,1.000500405969456
SME_00365,Real Estate,37.1,38,3325168.52,1.02,0.72,6.58,0.1779,2.06,600241.68,564371.42,26.6,1,1434127.68,0.5266,755277.29,0,0,Medium,High,6.8,714,0.005525191633571163,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8785029209906745
SME_00366,Professional Services,20.4,102,9897120.02,2.93,2.0,2.96,0.0717,3.7,631678.93,515004.45,8.4,2,3578858.94,0.015,53711.99,0,0,Medium,Medium,8.8,685,0.008051611174533254,1,2023-09-30,0.014007855245148668,0.051049755157718146,0.03290699334585797,0.01621598019368359,29.349076495171758,1.0160229505175198
SME_00367,Retail Trade,1.9,4,367130.65,0.59,0.16,7.68,0.0367,1.43,12808.01,18964.54,1.0,5,56728.85,0.2152,12210.83,0,1,Medium,Medium,7.3,631,0.11107466604688364,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8891393605101355
SME_00368,Retail Trade,16.7,127,13046171.35,4.88,1.66,2.38,-0.0014,1.04,-18644.23,705140.53,7.0,1,5827735.9,0.1,582694.14,0,0,Medium,Medium,5.8,609,0.030468582602083613,0,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.9967093521794543
SME_00369,Retail Trade,6.2,73,3485895.49,0.62,0.42,5.75,0.0482,0.31,192720.57,810563.02,2.6,2,1355652.78,0.2858,387390.98,0,1,Low,Low,5.6,631,0.0764746696026183,0,2023-01-31,0.029522476424876185,0.048656053745884296,0.031114530822760132,0.01823395348490199,18.7152646552971,0.7439932568058387
SME_00370,Professional Services,3.9,14,1328112.97,2.2,1.07,1.9,0.0727,1.14,109980.58,302170.11,3.2,4,390443.0,0.2251,87878.3,0,1,Low,High,6.5,655,0.01630481556906098,0,2023-09-30,0.014007855245148668,0.051049755157718146,0.03290699334585797,0.01621598019368359,29.349076495171758,1.0160229505175198
SME_00371,Professional Services,2.6,2,129056.88,3.43,0.1,2.64,0.0224,0.91,2498.23,27417.22,1.0,4,63415.45,0.1735,11001.14,0,1,Medium,High,7.2,637,0.027460720160342816,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.91920957506971
SME_00372,Food Services,18.9,6,317807.29,1.53,0.75,10.02,0.0065,2.12,2435.77,39183.11,6.5,1,131880.64,0.4375,57702.04,60,0,Low,Medium,8.9,687,0.01395453372096309,0,2023-06-30,0.02377519410809946,0.039892130560106355,0.03647305790619906,0.021222648848562054,23.21827868605176,0.9335843617982367
SME_00373,Food Services,6.0,41,1834972.83,0.5,0.13,3.91,0.1231,0.86,270602.82,323554.94,4.3,5,773879.24,0.3998,309382.16,30,2,Low,Medium,7.0,637,0.04852112317636013,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.1139134125154895
SME_00374,Retail Trade,11.8,8,849049.82,2.16,0.1,2.75,0.0275,0.94,23186.45,205879.17,5.1,3,235174.06,0.4946,116318.89,0,0,Low,Medium,7.9,676,0.014989893256815264,0,2022-12-31,-0.0018728922892086476,0.060912089898399926,0.03450420889080864,0.013588923375809081,25.863544535543017,0.923985757772383
SME_00375,Technology,2.1,1,277272.5,2.69,1.28,4.49,0.16,0.96,41739.68,64666.55,1.6,3,92834.87,0.1613,14972.37,0,2,Low,Medium,7.5,657,0.006854169479812,0,2023-09-30,0.014007855245148668,0.051049755157718146,0.03290699334585797,0.01621598019368359,29.349076495171758,1.0160229505175198
SME_00376,Other Services,23.8,224,25000000.0,0.5,0.41,1.22,0.1098,2.4,2498457.08,3007160.07,20.6,3,7917723.63,0.0567,448824.36,0,2,Low,Medium,6.5,642,0.020029494752035415,1,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.1139134125154895
SME_00377,Technology,2.3,5,1018459.3,1.57,1.4,2.14,0.1241,3.57,144913.53,121790.23,1.3,2,449180.83,0.3553,159604.99,0,1,Low,Medium,8.1,628,0.013471935887668183,0,2023-12-31,0.022708583158864096,0.04619820984379244,0.028232429027276892,0.015741330410729816,19.893059443228346,0.7440273448187127
SME_00378,Construction,1.2,1,100000.0,0.5,0.15,5.37,0.0221,0.3,2776.97,18475.0,1.0,3,43087.69,0.3803,16384.39,0,1,Low,Medium,6.0,593,0.19819817277884916,0,2023-04-30,0.03156438627668371,0.05548860656046874,0.0324309570679129,0.02097087145321949,21.24904679221519,0.8559504400397184
SME_00379,Retail Trade,2.5,1,100000.0,1.09,1.7,5.2,0.1219,3.86,12375.35,9315.58,1.7,2,32251.66,0.341,10997.73,0,1,Low,Medium,7.6,625,0.04714416810869728,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8785029209906745
SME_00380,Technology,6.2,5,1623246.35,2.19,1.37,1.63,0.0328,0.56,65987.33,288442.57,2.3,3,693877.75,0.1987,137857.96,0,0,Low,Low,7.1,620,0.024891430147328912,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.91920957506971
SME_00381,Construction,5.3,26,2665487.3,1.18,0.61,2.55,0.0692,2.16,157717.29,565579.0,4.5,3,1116238.97,0.0616,68764.55,0,0,High,High,5.7,651,0.03846541249560437,0,2023-02-28,0.0339973416877403,0.0529424259359959,0.03363760860686109,0.020316013683670107,24.313820360323206,0.9121737576182614
