company_id,industry,years_established,num_employees,is_public,market_cap,annual_revenue,current_ratio,quick_ratio,cash_ratio,debt_to_equity,debt_to_assets,times_interest_earned,net_profit_margin,roa,roe,asset_turnover,inventory_turnover,operating_cash_flow,free_cash_flow,credit_rating,num_banking_relationships,primary_bank_relationship_years,total_credit_facilities,committed_facilities,utilization_rate,outstanding_debt,geographic_diversification,regulatory_environment,market_position,esg_score,corporate_credit_score,default_probability,is_default,observation_date,gdp_growth,unemployment_rate,interest_rate,credit_spread,vix,macro_risk_factor
CORP_0519,Financial Services,14,2042,0,0.0,773174762.15,2.05,1.57,0.7,1.57,0.7138,8.94,0.1387,0.0406,0.1008,0.3,5.53,144862269.54,101899120.18,BBB,3,9.7,47660086.64,34366690.52,0.2583,8876235.36,Regional,High,Weak,89,689,0.02656754401798697,0,2023-12-31,0.022708583158864096,0.04619820984379244,0.028232429027276892,0.015741330410729816,19.893059443228346,0.7088330920178042
CORP_0520,Technology,18,1271,0,0.0,1428068842.3,0.8,0.55,0.21,1.27,0.6514,7.11,0.0402,0.0156,0.0414,2.27,5.97,80415435.31,53957032.75,AA-,3,6.6,198053364.01,173253128.88,0.2773,48041730.6,Global,Low,Leader,93,799,0.0025213945311377,0,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.8962598579848741
CORP_0521,Technology,19,4199,0,0.0,867917434.82,1.24,1.08,0.73,0.92,0.5171,4.34,-0.0417,0.127,0.2707,1.28,2.11,-44302623.87,-30138663.08,A,6,11.2,223035343.51,154139471.73,0.4993,76958076.8,Global,Low,Weak,53,749,0.004380527419761399,0,2024-12-31,0.03137899549030157,0.061619466678369796,0.031163845282238388,0.01743900680124196,25.529119466695747,0.8428896528747505
CORP_0522,Transportation,17,4559,0,0.0,465425182.79,0.8,0.51,0.35,0.49,0.3836,9.32,0.0821,0.0917,0.1486,2.23,11.29,46715417.27,37738131.72,BBB+,2,5.7,86484775.93,60504527.15,0.1848,11183484.8,Domestic,Low,Average,36,746,0.00424248184917495,0,2023-02-28,0.0339973416877403,0.0529424259359959,0.03363760860686109,0.020316013683670107,24.313820360323206,0.8781585876280772
CORP_0523,Consumer Goods,28,14613,1,5336653306.96,2593502663.05,0.83,0.6,0.35,0.2,0.1483,10.21,0.1872,0.0918,0.1209,0.5,6.24,541330080.66,336464590.0,AAA,2,17.2,155047272.2,97855709.16,0.2717,26591698.09,Domestic,Low,Average,62,850,0.00014835923794789463,0,2023-03-31,0.03381930882865776,0.05095238573501423,0.037311716094907535,0.017794471254576984,22.539948405450666,0.8291414560507036
CORP_0524,Energy,45,2676,0,0.0,1068906512.09,1.25,0.92,0.48,0.13,0.1098,8.37,0.1119,0.1416,0.1628,1.79,3.6,163260329.23,135014768.11,BB-,5,14.1,160169213.32,117305500.13,0.3613,42383789.66,Domestic,Medium,Strong,70,674,0.01739852684505235,0,2023-02-28,0.0339973416877403,0.0529424259359959,0.03363760860686109,0.020316013683670107,24.313820360323206,0.8781585876280772
CORP_0525,Healthcare,12,21241,0,0.0,4868103854.04,1.0,0.88,0.51,0.53,0.2785,13.29,0.1497,0.0947,0.1367,0.36,4.14,836046643.4,563240847.18,BB-,4,4.1,1087685042.41,943904638.89,0.3887,366849222.37,Regional,High,Strong,70,672,0.003256273829366958,0,2022-12-31,-0.0018728922892086476,0.060912089898399926,0.03450420889080864,0.013588923375809081,25.863544535543017,0.807413970683563
CORP_0526,Energy,5,3358,0,0.0,950511509.92,1.15,0.95,0.51,0.71,0.4491,12.01,0.0529,0.0761,0.1167,0.63,5.03,67567950.69,49649474.22,BB,5,2.0,69991126.8,57733205.58,0.2799,16160817.93,Regional,Medium,Average,56,673,0.012694660246685438,0,2024-03-31,0.004971122783148704,0.048972192996683074,0.03683184875235978,0.013415258116731322,23.573618147452756,0.778281751303648
CORP_0527,Telecommunications,30,1394,0,0.0,283277051.21,0.8,0.54,0.28,0.38,0.279,8.04,0.1599,0.1665,0.2164,0.44,20.0,60570863.98,53675226.13,BB-,4,22.5,47479623.02,42610485.21,0.6646,28317890.65,Domestic,Low,Average,69,656,0.015738381740784922,0,2024-04-30,0.03469556917918611,0.05654511409480706,0.04265661301752087,0.015071299865287758,23.89563209058569,0.8376130979100156
CORP_0528,Media,10,1355,1,30969180.99,123887851.6,1.6,1.14,0.35,0.43,0.3221,4.42,0.1295,0.0597,0.0864,0.46,4.94,18653272.42,12548727.95,B,5,6.4,26333672.63,16255433.53,0.1247,2026299.03,Global,Medium,Average,68,583,0.16264334479312123,0,2024-12-31,0.03137899549030157,0.061619466678369796,0.031163845282238388,0.01743900680124196,25.529119466695747,0.8428896528747505
CORP_0529,Telecommunications,46,1166,1,2109251414.64,180544192.27,1.57,1.28,0.7,0.61,0.3389,6.0,0.0059,0.0192,0.0335,1.3,6.35,1191957.64,974126.99,A,4,32.6,20061664.27,14694011.94,0.5902,8672274.44,Regional,Medium,Average,70,766,0.006925595533424647,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8432684099336892
CORP_0530,Real Estate,55,4360,1,1744304470.96,296598946.3,1.32,0.96,0.35,0.82,0.3886,9.08,0.1179,0.0993,0.204,1.12,7.1,45840859.53,32630627.26,B,9,29.3,68107739.8,57516809.59,0.109,6267249.06,Global,High,Leader,70,628,0.03966674438700813,0,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.8962598579848741
CORP_0531,Manufacturing,5,631,1,2430308648.77,185357593.5,1.23,1.03,0.49,0.99,0.4964,8.64,0.1912,0.2198,0.3997,1.68,15.32,46973200.47,38751148.07,BB,6,2.9,21442989.97,16163704.62,0.1994,3223238.43,Global,High,Leader,61,681,0.008698988419937175,0,2024-10-31,-0.0024318512365618886,0.05629499586269324,0.03385166478859259,0.014819687670918288,27.872443953656187,0.8560943715676737
CORP_0532,Media,18,10381,1,35215909.69,1570317962.07,1.68,1.28,0.62,0.17,0.1243,4.22,0.1985,0.0047,0.006,0.3,8.49,421156187.18,290231991.9,BB+,8,9.3,206655964.67,155293565.43,0.2382,36991390.37,Regional,Low,Average,62,658,0.08024502110348132,0,2023-03-31,0.03381930882865776,0.05095238573501423,0.037311716094907535,0.017794471254576984,22.539948405450666,0.8291414560507036
CORP_0533,Financial Services,18,18024,1,146177942.2,6335922794.84,1.28,0.81,0.29,0.94,0.4484,4.64,0.0146,0.0449,0.0978,0.5,5.91,116515896.29,99637924.66,AA-,6,10.9,1037848498.32,777000214.45,0.2668,207278015.06,Domestic,Medium,Strong,38,794,0.0033812522728834554,0,2023-10-31,0.021148998146335724,0.06353513418750364,0.03642495556914113,0.022536910140728283,22.381872723888694,0.8932096420214415
CORP_0534,Manufacturing,22,2117,0,0.0,450698487.2,1.32,0.87,0.45,0.48,0.2913,2.6,0.1086,0.138,0.1663,1.06,8.76,67137283.54,56314566.72,AA,2,15.8,35701514.14,25016695.06,0.4089,10228380.78,Domestic,Low,Average,82,828,0.0007951933927556125,0,2023-02-28,0.0339973416877403,0.0529424259359959,0.03363760860686109,0.020316013683670107,24.313820360323206,0.8781585876280772
CORP_0535,Energy,37,910,1,410842568.27,613801491.0,0.98,0.83,0.32,0.92,0.4673,9.06,0.1927,0.0867,0.1449,0.73,5.2,132735352.02,118757889.1,A-,6,16.2,103054964.88,84420860.96,0.267,22536693.28,Domestic,Medium,Average,85,761,0.004252199026889384,0,2023-04-30,0.03156438627668371,0.05548860656046874,0.0324309570679129,0.02097087145321949,21.24904679221519,0.83086863700811
CORP_0536,Healthcare,5,1920,1,836375165.19,716818269.94,1.04,0.65,0.22,2.5,0.6181,8.23,0.2096,-0.0135,-0.048,1.07,11.99,192859358.02,150363148.09,BBB+,6,3.3,102760281.0,78343442.53,0.0433,3389714.49,Regional,Medium,Leader,98,694,0.01871351449007288,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.8220648219250999
CORP_0537,Healthcare,5,8138,1,2489165955.14,1382994015.45,1.04,0.68,0.41,1.64,0.5948,2.66,0.1862,0.1142,0.3549,1.07,2.91,324463431.95,213263993.9,BBB,3,3.0,183330256.85,144877064.01,0.283,41001997.88,Domestic,Medium,Leader,97,689,0.007491614144423186,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8432684099336892
CORP_0538,Energy,11,2814,1,654497393.27,365609732.77,0.8,0.64,0.39,1.09,0.594,7.95,0.1551,0.0918,0.1734,0.76,5.99,74865923.52,45929770.59,BBB,7,6.7,94994805.04,78895296.61,0.4962,39146324.06,Domestic,Medium,Average,98,706,0.009627140961074932,0,2024-06-30,0.06704358967047258,0.04959728125276691,0.0344851812997627,0.015176471367325958,22.5463910957259,0.7758461619374679
CORP_0539,Technology,68,5095,1,741712347.67,1680985353.45,0.97,0.65,0.31,0.27,0.1993,3.74,0.1307,0.0983,0.1444,0.36,13.52,293200085.97,252516260.83,A,4,41.4,279262100.43,186208170.0,0.3376,62859433.73,Global,Medium,Strong,52,781,0.002097078134445588,0,2024-04-30,0.03469556917918611,0.05654511409480706,0.04265661301752087,0.015071299865287758,23.89563209058569,0.8376130979100156
CORP_0540,Technology,23,4429,1,963720230.98,2572551458.04,0.8,0.49,0.32,0.41,0.3394,19.12,0.0522,0.0659,0.0949,0.38,2.85,164368606.49,130600388.47,AA-,3,13.3,434705609.88,331509615.96,0.1173,38872772.66,Domestic,Low,Leader,53,850,0.0001577696653242757,0,2024-05-31,0.034657824834018636,0.05517633942511286,0.03957065105718657,0.014746394670999438,18.814867129049375,0.732630294168414
CORP_0541,Manufacturing,14,639,0,0.0,211874224.91,1.06,0.88,0.36,0.96,0.4147,18.0,0.1808,0.0505,0.0888,0.3,9.58,53110900.63,37026704.45,A-,4,11.1,22429075.73,14650241.78,0.2188,3205539.68,Global,Low,Strong,64,784,0.00113639812099462,0,2023-01-31,0.029522476424876185,0.048656053745884296,0.031114530822760132,0.01823395348490199,18.7152646552971,0.7410030339756155
CORP_0542,Real Estate,21,5376,1,170503506.51,559360494.7,2.14,1.32,0.91,0.88,0.3819,8.82,0.0004,0.1068,0.1791,1.09,8.37,296438.08,182793.24,A,5,9.0,163124736.54,131747439.65,0.0726,9558300.02,Global,Low,Average,75,793,0.0019452144037257302,0,2024-12-31,0.03137899549030157,0.061619466678369796,0.031163845282238388,0.01743900680124196,25.529119466695747,0.8428896528747505
CORP_0543,Utilities,56,13102,1,238728710.75,3310629402.28,0.8,0.69,0.46,0.14,0.1211,12.97,0.0996,0.1582,0.2017,0.34,4.65,395249487.13,319225109.07,B,13,11.2,797269897.54,490310379.07,0.5304,260044891.61,Domestic,Low,Average,69,651,0.007537203166995873,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.006429858346778
CORP_0544,Technology,108,1541,1,2553959696.95,529885434.36,0.8,0.64,0.43,1.7,0.7284,9.64,0.1608,0.0869,0.2373,0.68,6.1,101019338.62,86151216.34,BBB+,5,56.2,53170984.14,36811322.24,0.1424,5240807.02,Regional,High,Strong,67,744,0.004164805096008566,0,2023-09-30,0.014007855245148668,0.051049755157718146,0.03290699334585797,0.01621598019368359,29.349076495171758,0.896925944554073
CORP_0545,Technology,5,5436,1,240903365.98,1078699003.01,0.8,0.7,0.34,0.68,0.455,9.54,0.0544,0.1965,0.3151,0.3,5.52,81194179.72,55182229.9,BBB,4,3.1,111101855.95,98348099.81,0.4998,49150749.95,Domestic,Low,Strong,100,738,0.002741498980268994,0,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.8962598579848741
CORP_0546,Technology,137,1484,1,7141604777.39,523683245.47,0.8,0.63,0.36,1.52,0.5582,9.47,-0.1618,-0.0211,-0.0446,0.9,7.05,-109810659.58,-68596460.2,BBB,5,55.7,78091611.27,68505426.58,0.0598,4093235.95,Regional,Low,Strong,89,705,0.01974184361069699,0,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.8962598579848741
CORP_0547,Financial Services,13,834,1,15037795433.18,189454463.7,0.8,0.62,0.27,0.62,0.4419,2.77,0.222,0.055,0.1034,0.47,6.16,52547939.87,32778875.57,BBB+,10,4.8,14047805.2,12125028.49,0.165,2000800.14,Global,High,Average,56,703,0.019792732800713062,0,2024-04-30,0.03469556917918611,0.05654511409480706,0.04265661301752087,0.015071299865287758,23.89563209058569,0.8376130979100156
CORP_0548,Consumer Goods,93,6837,0,0.0,1247848113.96,3.99,2.75,1.55,0.39,0.2316,12.26,0.0439,0.1209,0.1993,1.07,11.74,72005803.56,44307349.3,BB-,5,36.2,106742746.93,74123813.17,0.0664,4921312.38,Regional,High,Average,61,711,0.004328961511739321,0,2023-10-31,0.021148998146335724,0.06353513418750364,0.03642495556914113,0.022536910140728283,22.381872723888694,0.8932096420214415
CORP_0549,Consumer Goods,16,5280,0,0.0,1178466740.28,2.08,1.68,1.06,0.66,0.3887,26.47,0.1685,0.1123,0.1938,1.72,6.46,247338580.68,188522759.62,BBB,6,12.4,238974043.63,176737651.06,0.3985,70428716.32,Global,Low,Strong,55,773,0.0005879233200051858,0,2022-12-31,-0.0018728922892086476,0.060912089898399926,0.03450420889080864,0.013588923375809081,25.863544535543017,0.807413970683563
CORP_0550,Transportation,17,1139,1,1521542476.79,234390481.68,1.99,1.57,0.74,0.9,0.3942,17.63,0.1508,0.045,0.0689,1.76,2.49,40149411.98,24979625.67,CCC-,6,5.9,45978382.84,39037151.49,0.3516,13726139.55,Global,High,Strong,71,554,0.16142037290080663,0,2023-11-30,0.04472161011056566,0.0553360888922595,0.028026805183269686,0.022505520881805113,17.018481254621115,0.7613581933871103
CORP_0551,Utilities,5,641,1,207509087.16,113039473.38,2.55,1.71,1.03,0.26,0.2,6.17,0.0632,0.1328,0.1716,1.68,6.09,8475834.35,5518482.41,AA-,3,2.0,33216184.72,23648140.69,0.1917,4533831.21,Global,Medium,Average,75,838,0.000557097942190689,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9021123716377477
CORP_0552,Utilities,5,869,1,577057512.26,171335549.44,4.0,2.83,1.44,0.39,0.3025,8.31,0.0979,-0.0023,-0.0037,0.3,7.52,21046867.36,15429685.09,BB-,8,3.3,40370040.42,30245462.46,0.2007,6071271.8,Global,Low,Weak,52,634,0.08393793085830556,0,2023-09-30,0.014007855245148668,0.051049755157718146,0.03290699334585797,0.01621598019368359,29.349076495171758,0.896925944554073
CORP_0553,Telecommunications,20,3509,1,538569897.99,463015240.48,1.87,1.5,1.03,0.3,0.206,8.55,0.1839,0.0148,0.0195,1.01,13.71,101383498.57,84947869.33,A,5,13.3,109833551.05,90115742.3,0.1822,16418513.64,Regional,Medium,Leader,95,797,0.002847901918241031,0,2023-02-28,0.0339973416877403,0.0529424259359959,0.03363760860686109,0.020316013683670107,24.313820360323206,0.8781585876280772
CORP_0554,Financial Services,23,4275,0,0.0,655910082.37,1.85,1.23,0.48,2.5,0.6484,2.69,0.125,0.1125,0.3952,0.3,5.36,101691933.4,83475037.3,A+,2,12.1,107479126.99,80121186.57,0.3272,26215960.32,Global,Medium,Average,45,748,0.004256343463589812,0,2024-03-31,0.004971122783148704,0.048972192996683074,0.03683184875235978,0.013415258116731322,23.573618147452756,0.778281751303648
CORP_0555,Transportation,5,2956,1,717219218.9,347938463.18,3.81,2.62,0.85,0.76,0.4619,6.71,0.1639,0.1026,0.2101,2.62,3.01,66854034.16,41678612.17,CCC+,5,2.3,36832530.01,28005860.24,0.1006,2816671.29,Global,Medium,Leader,62,589,0.11745619833828187,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.8220648219250999
CORP_0556,Transportation,5,3587,1,204658559.59,898949214.38,1.53,0.95,0.39,0.17,0.1165,3.57,0.1325,0.0575,0.0799,1.37,4.69,145526009.92,95733312.01,AA-,4,2.3,106113336.44,79069254.57,0.373,29490806.61,Global,Low,Average,55,802,0.0035705694388086075,0,2024-10-31,-0.0024318512365618886,0.05629499586269324,0.03385166478859259,0.014819687670918288,27.872443953656187,0.8560943715676737
CORP_0557,Utilities,70,6745,1,847208815.91,1083208458.78,2.48,2.11,1.0,0.26,0.1883,3.16,0.1058,0.0856,0.0891,0.3,2.0,139644815.15,101518225.98,BBB+,4,47.9,213089051.33,129140739.75,0.0752,9712008.41,Global,Low,Weak,100,731,0.009696931470781163,0,2024-05-31,0.034657824834018636,0.05517633942511286,0.03957065105718657,0.014746394670999438,18.814867129049375,0.732630294168414
CORP_0558,Media,11,5505,1,728032514.81,578120220.97,1.04,0.7,0.37,0.56,0.4071,5.82,0.0433,0.0826,0.1234,0.45,7.77,31159117.55,20823382.96,A+,8,6.1,45679250.49,35319362.27,0.1331,4700493.16,Global,Medium,Leader,46,802,0.0019801516133739435,0,2024-10-31,-0.0024318512365618886,0.05629499586269324,0.03385166478859259,0.014819687670918288,27.872443953656187,0.8560943715676737
CORP_0559,Telecommunications,8,2429,1,2784706337.71,948367224.8,0.8,0.5,0.27,0.44,0.2698,11.73,0.1411,0.1201,0.2038,0.71,14.89,178245781.86,156150484.93,A,3,5.1,204247930.08,142149787.98,0.0635,9028138.25,Domestic,Medium,Weak,66,788,0.0009159469237646847,0,2024-06-30,0.06704358967047258,0.04959728125276691,0.0344851812997627,0.015176471367325958,22.5463910957259,0.7758461619374679
CORP_0560,Consumer Goods,22,2372,0,0.0,295107287.56,1.87,1.21,0.52,0.16,0.1423,2.35,0.0427,-0.0269,-0.0365,0.86,6.41,17037638.38,14799998.79,BBB-,2,12.2,66810665.85,55398582.68,0.2476,13714861.25,Domestic,High,Leader,87,681,0.039162888177582546,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.8220648219250999
CORP_0561,Telecommunications,19,804,1,54741304.83,177458021.87,1.44,1.22,0.45,0.6,0.4455,5.17,0.2467,0.0534,0.0754,0.65,2.54,57937563.72,51158817.18,A,5,9.8,27081004.68,20016363.53,0.4883,9773001.91,Global,Low,Average,50,762,0.005409706609715918,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8432684099336892
CORP_0562,Healthcare,10,9459,1,48399502.85,4495073777.62,1.29,0.96,0.5,0.31,0.2172,9.15,0.1208,0.1194,0.1496,1.74,3.94,722261385.87,530450488.39,A,1,3.0,245010693.11,208570647.43,0.0741,15450640.08,Domestic,High,Leader,62,813,0.0005809132166339196,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8785246560659119
CORP_0563,Technology,57,2662,1,145253434.91,814443687.54,1.3,0.79,0.54,0.23,0.1666,21.49,0.1683,-0.1269,-0.1652,0.3,9.09,171130494.66,103456305.06,A-,5,32.8,89318455.91,59224083.68,0.2819,16692894.14,Domestic,High,Strong,56,774,0.002324040742176247,0,2024-01-31,0.02895401216336245,0.04909605772087824,0.03168004780130085,0.016194242434756336,21.787052278772908,0.7644314135073977
CORP_0564,Healthcare,11,15616,0,0.0,3821602267.08,2.93,2.09,0.71,0.64,0.3294,7.38,0.0115,0.05,0.0939,0.3,5.42,49224687.2,42627868.63,BB-,4,5.5,503197777.15,447072555.59,0.0958,42832135.84,Regional,Low,Weak,63,630,0.07080468848066393,1,2024-03-31,0.004971122783148704,0.048972192996683074,0.03683184875235978,0.013415258116731322,23.573618147452756,0.778281751303648
CORP_0565,Healthcare,46,2433,1,1722851046.15,1282137107.61,2.53,1.8,0.96,0.19,0.1644,9.18,-0.0792,0.0433,0.0434,1.01,3.02,-120718957.16,-75660174.27,A-,8,18.0,238026330.67,157696689.83,0.2344,36970010.5,Global,Medium,Leader,79,800,0.0024126094249496137,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.006429858346778
CORP_0566,Financial Services,11,2898,0,0.0,2730871812.51,0.8,0.66,0.31,0.75,0.4178,21.07,0.1311,0.0518,0.1048,0.61,5.15,492812468.72,350662138.72,AA-,6,3.2,814926425.05,678777767.06,0.631,428296501.01,Regional,Low,Average,43,840,0.0003479987298560108,0,2022-12-31,-0.0018728922892086476,0.060912089898399926,0.03450420889080864,0.013588923375809081,25.863544535543017,0.807413970683563
CORP_0567,Financial Services,23,1294,1,122475825.96,306494105.74,0.8,0.71,0.4,0.65,0.459,6.78,0.0877,0.0738,0.1211,0.41,5.3,35877033.41,24710752.09,CCC-,2,11.4,72750495.16,64398334.19,0.2622,16882875.8,Global,Low,Average,63,508,0.1633151450054043,0,2023-06-30,0.02377519410809946,0.039892130560106355,0.03647305790619906,0.021222648848562054,23.21827868605176,0.8876763336936222
CORP_0568,Utilities,15,5012,1,90815699.0,1348750259.42,1.36,1.17,0.66,0.62,0.3654,4.9,0.1933,0.0595,0.0841,1.55,3.44,290483983.85,253388086.42,A,5,7.2,104512968.84,73664882.02,0.0397,2925535.62,Domestic,Low,Leader,50,775,0.002587203842610178,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8432684099336892
CORP_0569,Energy,52,10336,1,1192097497.88,4478051691.52,2.33,1.42,0.67,0.75,0.3928,8.67,0.1579,0.072,0.1288,0.3,8.53,982984379.79,803030876.08,BB+,7,15.7,1258386044.78,957614288.6,0.1209,115802298.45,Global,Low,Leader,44,711,0.011930847714352872,0,2024-10-31,-0.0024318512365618886,0.05629499586269324,0.03385166478859259,0.014819687670918288,27.872443953656187,0.8560943715676737
CORP_0570,Media,15,4962,1,218025891.46,1650436879.36,0.8,0.58,0.28,0.31,0.2662,12.86,0.1586,0.0968,0.1071,0.51,6.93,309858258.33,200470438.23,BB-,4,7.7,355092851.3,302164272.09,0.1113,33633229.05,Regional,Low,Leader,54,683,0.004448745477146231,0,2023-11-30,0.04472161011056566,0.0553360888922595,0.028026805183269686,0.022505520881805113,17.018481254621115,0.7613581933871103
CORP_0571,Media,18,17549,1,1370467475.23,2471873084.43,0.8,0.54,0.17,1.71,0.7147,6.43,0.1403,0.0642,0.2049,1.45,5.98,474744519.15,326030608.97,A,3,7.7,184854754.75,154657521.4,0.3287,50832953.87,Domestic,Low,Average,74,742,0.008933456785003506,0,2024-12-31,0.03137899549030157,0.061619466678369796,0.031163845282238388,0.01743900680124196,25.529119466695747,0.8428896528747505
CORP_0572,Aerospace,69,3419,1,68685378.34,362423502.07,0.87,0.77,0.28,0.61,0.3363,14.79,0.1257,0.11,0.2002,2.06,2.27,57398041.9,44329720.62,A-,3,28.5,26076893.78,17616664.64,0.4191,7382515.9,Global,Low,Average,49,806,0.000442928650359961,0,2024-10-31,-0.0024318512365618886,0.05629499586269324,0.03385166478859259,0.014819687670918288,27.872443953656187,0.8560943715676737
